Incident Date,Latitude,Longitude
2018-01-01,37.80504328668041,-122.43379794514196
2018-01-01,37.77220371162243,-122.43723493300963
2018-01-01,37.71420948273576,-122.43617646639476
2018-01-01,37.78901633734544,-122.41024243940024
2018-01-01,37.72694991292525,-122.47603947349434
2018-01-01,37.774181421508935,-122.42917834465946
2018-01-01,37.77390625135662,-122.41657567021808
2018-01-01,37.74890653000977,-122.42035371212135
2018-01-01,37.77580068534641,-122.4141732061619
2018-01-01,37.76646788107273,-122.39628960748966
2018-01-01,37.780971182329765,-122.4087086749172
2018-01-01,37.78578958358186,-122.41296966814406
2018-01-01,37.77283099431839,-122.39137353346597
2018-01-01,37.77552454478846,-122.42607032528431
2018-01-01,37.77965775127483,-122.40928340438032
2018-01-01,37.75863256660654,-122.41905260777229
2018-01-01,37.78049625961115,-122.43214039079034
2018-01-01,37.779090726308574,-122.46414497098554
2018-01-01,37.77601659060897,-122.44477989251511
2018-01-01,37.771877741508256,-122.44731242191853
2018-01-01,37.7452960345474,-122.44008804983274
2018-01-01,37.78331088878137,-122.41752877437465
2018-01-01,37.77429439631743,-122.42075989402896
2018-01-01,37.78337048750076,-122.42083185184008
2018-01-01,37.75253788425039,-122.41351716434951
2018-01-01,37.77821277086995,-122.43505239147956
2018-01-01,37.7751111795051,-122.42936586083005
2018-01-01,37.79968141342164,-122.40006607982292
2018-01-01,37.7751608100771,-122.40363551943442
2018-01-01,37.78651981906591,-122.41480664938403
2018-01-01,37.77945871477991,-122.40237749311284
2018-01-01,37.78665887330192,-122.40977511008916
2018-01-01,37.76505133632968,-122.41966897380142
2018-01-01,37.709539891678034,-122.45767030673144
2018-01-01,37.80089647618971,-122.39913024364353
2018-01-01,37.77620139876534,-122.42456501267134
2018-01-01,37.77913222249791,-122.39753890763892
2018-01-01,37.7885982027112,-122.41354144348315
2018-01-01,37.72408315550561,-122.42398347147704
2018-01-01,37.796698028315056,-122.40129440446798
2018-01-01,37.77193422222442,-122.49811385769256
2018-01-01,37.755350921232,-122.49375077008791
2018-01-01,37.78574398866823,-122.4058310124795
2018-01-01,37.720151465688616,-122.44927919330355
2018-01-01,37.8047903066652,-122.42017812719196
2018-01-01,37.79678326025175,-122.43037057110443
2018-01-01,37.72622241965958,-122.3922354967543
2018-01-01,37.80665773234824,-122.42055996630992
2018-01-01,37.72694991292525,-122.47603947349434
2018-01-01,37.78795808242062,-122.41341292413904
2018-01-01,37.7684733901082,-122.40582756374104
2018-01-01,37.77950408609593,-122.49759171650147
2018-01-01,37.77737199450485,-122.39976258647586
2018-01-01,37.76049100756587,-122.38855639968526
2018-01-01,37.78665887330192,-122.40977511008916
2018-01-01,37.763429272147256,-122.41951273794947
2018-01-01,37.79895184912758,-122.43586632130815
2018-01-01,37.71429387319309,-122.46440075700882
2018-01-01,37.78331088878137,-122.41752877437465
2018-01-01,37.78052716009133,-122.3968458230064
2018-01-01,37.79346692743875,-122.4195791248608
2018-01-01,37.7805353858225,-122.40816079455212
2018-01-01,37.77385630397913,-122.40528580238283
2018-01-01,37.77121525905079,-122.38777795668946
2018-01-01,37.729659692795856,-122.3749280815457
2018-01-01,37.782169269140326,-122.4189932746152
2018-01-01,37.7228323842546,-122.40161258024654
2018-01-01,37.80516008888232,-122.44728687223576
2018-01-01,37.78766359783455,-122.41335396485418
2018-01-01,37.71381201539547,-122.46932230799412
2018-01-01,37.77283099431839,-122.39137353346597
2018-01-01,37.716593605163474,-122.43115383774916
2018-01-01,37.76937866272304,-122.4518657283479
2018-01-01,37.752426800122734,-122.3945869789376
2018-01-01,37.80083450797717,-122.40602391578558
2018-01-01,37.79522323427029,-122.40584572784157
2018-01-01,37.7751608100771,-122.40363551943442
2018-01-01,37.76141660425634,-122.3944736826432
2018-01-01,37.76437350953744,-122.43088215407568
2018-01-01,37.714883949039226,-122.4626078289242
2018-01-01,37.76583002753937,-122.46858300040638
2018-01-01,37.76667806484848,-122.50630201037715
2018-01-01,37.78795808242062,-122.41341292413904
2018-01-01,37.78869399111178,-122.40522117345618
2018-01-01,37.72312996239932,-122.4359768897476
2018-01-01,37.80089647618971,-122.39913024364353
2018-01-01,37.774181421508935,-122.42917834465946
2018-01-01,37.740080919654254,-122.43371064915766
2018-01-01,37.76667360056878,-122.41982523539404
2018-01-01,37.7848662445387,-122.41278212939852
2018-01-01,37.7843492684367,-122.4093091807476
2018-01-01,37.73497690238017,-122.38313398537927
2018-01-01,37.78805463369619,-122.43282555909973
2018-01-01,37.76170090816797,-122.42157840187744
2018-01-01,37.80414584445359,-122.42510952213698
2018-01-01,37.79402137959589,-122.40471058277436
2018-01-01,37.77352337981311,-122.42123215696752
2018-01-01,37.78445272883687,-122.40849315881204
2018-01-01,37.7783268304671,-122.39653063923612
2018-01-01,37.74343073703769,-122.43110033890714
2018-01-01,37.78009258159099,-122.48473226253812
2018-01-01,37.76750445867602,-122.42894856756236
2018-01-01,37.78000586799482,-122.41193341005338
2018-01-01,37.77580159111132,-122.4464708309722
2018-01-01,37.737514215518345,-122.38404650991168
2018-01-01,37.77390625135662,-122.41657567021808
2018-01-01,37.7288349976921,-122.40409970415112
2018-01-01,37.77292198083219,-122.4390886014416
2018-01-01,37.7986930493189,-122.42063320186512
2018-01-01,37.78556384617361,-122.42978259351794
2018-01-01,37.79323049132005,-122.3931813328012
2018-01-01,37.80549664761133,-122.4220068226566
2018-01-01,37.7133620895825,-122.44395162934734
2018-01-01,37.76437350953744,-122.43088215407568
2018-01-01,37.77168827282637,-122.43373477396294
2018-01-01,37.79713219152524,-122.41188814236384
2018-01-01,37.78813450138674,-122.39031948501302
2018-01-01,37.74239176061754,-122.40583815976386
2018-01-01,37.78640961281089,-122.40803623744476
2018-01-01,37.77925797011245,-122.4268285575053
2018-01-01,37.79366377715476,-122.39639041612962
2018-01-01,37.76750445867602,-122.42894856756236
2018-01-01,37.74965722470117,-122.40788435698592
2018-01-01,37.74974559899618,-122.39627354527164
2018-01-01,37.78554213006711,-122.39670517825668
2018-01-01,37.75683373380551,-122.40669900268831
2018-01-01,37.73946562951966,-122.47222085719156
2018-01-01,37.74300263165964,-122.47676460087207
2018-01-01,37.72431753437007,-122.45819139221014
2018-01-01,37.74106594376719,-122.40392005229396
2018-01-01,37.77749036635375,-122.43321873935557
2018-01-01,37.78829319282882,-122.40840155198468
2018-01-01,37.78554213006711,-122.39670517825668
2018-01-01,37.78465714011983,-122.41443019938556
2018-01-01,37.78392473449428,-122.42777887211062
2018-01-01,37.74998653455105,-122.4632774975923
2018-01-01,37.73311125386989,-122.43975249538144
2018-01-01,37.76779268701827,-122.4278649987455
2018-01-01,37.78554213006711,-122.39670517825668
2018-01-01,37.77872410696556,-122.43855227864373
2018-01-01,37.80220130787601,-122.41796623042116
2018-01-01,37.72990988256753,-122.39717687851248
2018-01-01,37.79207995579044,-122.40886368034796
2018-01-01,37.74265137802863,-122.39458917290068
2018-01-01,37.71381201539547,-122.46932230799412
2018-01-01,37.777722750028566,-122.41640107183976
2018-01-01,37.763429272147256,-122.41951273794947
2018-01-01,37.79968141342164,-122.40006607982292
2018-01-01,37.78872115135928,-122.4020657306611
2018-01-01,37.72498829635846,-122.44306587712263
2018-01-01,37.80811075299725,-122.40905049651286
2018-01-01,37.72915975311489,-122.39241507518486
2018-01-01,37.76466431621752,-122.40449697812107
2018-01-01,37.7684733901082,-122.40582756374104
2018-01-01,37.80472422408812,-122.44827914652448
2018-01-01,37.71829023193823,-122.4408879024843
2018-01-01,37.78640961281089,-122.40803623744476
2018-01-01,37.7839325760642,-122.4125952775858
2018-01-01,37.73438841501221,-122.48112986703352
2018-01-01,37.7893326515924,-122.39703479662292
2018-01-01,37.74673251656841,-122.477023892666
2018-01-01,37.76042745163517,-122.41096197259284
2018-01-01,37.75300402962228,-122.40633623830558
2018-01-01,37.79742018466854,-122.41026352609894
2018-01-01,37.794940685499824,-122.40807910223748
2018-01-01,37.787035579181214,-122.39793239233552
2018-01-01,37.800607119774014,-122.40025046404315
2018-01-01,37.74300263165964,-122.47676460087207
2018-01-01,37.72874525317477,-122.40953383048657
2018-01-01,37.781327195293386,-122.4998705718611
2018-01-01,37.72136662680842,-122.47366848820768
2018-01-01,37.78537264618818,-122.43136639807877
2018-01-01,37.80516008888232,-122.44728687223576
2018-01-01,37.765773605268606,-122.42649069925302
2018-01-01,37.77675967691884,-122.43138442446296
2018-01-01,37.78554213006711,-122.39670517825668
2018-01-01,37.76048526318532,-122.40999715896795
2018-01-01,37.80472422408812,-122.44827914652448
2018-01-01,37.72396381655725,-122.45651601686288
2018-01-01,37.77541686019655,-122.43448332106492
2018-01-01,37.76062926753335,-122.41268138709144
2018-01-01,37.72951815961088,-122.40657785563906
2018-01-01,37.78537264618818,-122.43136639807877
2018-01-01,37.78808218625765,-122.41005693097291
2018-01-01,37.79402137959589,-122.40471058277436
2018-01-01,37.78289098014997,-122.46549239249345
2018-01-01,37.78057621700624,-122.42025546027398
2018-01-01,37.77872410696556,-122.43855227864373
2018-01-01,37.77761914280685,-122.41187022703076
2018-01-01,37.75562144550937,-122.3957626269508
2018-01-01,37.72510657492061,-122.4312534003706
2018-01-01,37.79078805361173,-122.41903621239146
2018-01-01,37.788499477941336,-122.4067711451779
2018-01-01,37.786615346301794,-122.40639887891692
2018-01-01,37.72891511528458,-122.41397072591572
2018-01-01,37.73454879277858,-122.4453536376483
2018-01-01,37.80435912227808,-122.43704556734586
2018-01-01,37.729659692795856,-122.3749280815457
2018-01-01,37.75220444116967,-122.4190175437401
2018-01-01,37.73306987628829,-122.3776486254886
2018-01-01,37.72587091387491,-122.43285706441762
2018-01-01,37.79083323385766,-122.41099802476624
2018-01-01,37.77728066447391,-122.43486377327054
2018-01-01,37.78226076316592,-122.47951563334244
2018-01-01,37.72050867949002,-122.40500937033156
2018-01-01,37.771877741508256,-122.44731242191853
2018-01-01,37.72891511528458,-122.41397072591572
2018-01-01,37.78674761767845,-122.40534607993492
2018-01-01,37.78872115135928,-122.4020657306611
2018-01-01,37.74974559899618,-122.39627354527164
2018-01-01,37.79297077116652,-122.40936128660807
2018-01-01,37.76979784988983,-122.44857881825683
2018-01-01,37.76725722470647,-122.4047502076124
2018-01-01,37.72916644642295,-122.45400236851228
2018-01-01,37.79112950731435,-122.43091425483338
2018-01-01,37.7684733901082,-122.40582756374104
2018-01-01,37.78057621700624,-122.42025546027398
2018-01-01,37.77965775127483,-122.40928340438032
2018-01-01,37.78962043718497,-122.42049344331696
2018-01-01,37.72694991292525,-122.47603947349434
2018-01-01,37.78000586799482,-122.41193341005338
2018-01-01,37.7839325760642,-122.4125952775858
2018-01-01,37.76667360056878,-122.41982523539404
2018-01-01,37.78494400502596,-122.4347299934904
2018-01-01,37.70995038053318,-122.41688355109936
2018-01-01,37.782239229717256,-122.44096313086509
2018-01-01,37.720929617776726,-122.3972709830318
2018-01-01,37.75489671945784,-122.4277355614396
2018-01-01,37.76505133632968,-122.41966897380142
2018-01-01,37.78745518601511,-122.39117965917616
2018-01-01,37.7249870300293,-122.4430694580078
2018-01-01,37.80143000087244,-122.41275443573964
2018-01-01,37.786503857580136,-122.42997893501315
2018-01-01,37.77283099431839,-122.39137353346597
2018-01-01,37.78057621700624,-122.42025546027398
2018-01-01,37.7310657529941,-122.4748566058574
2018-01-01,37.80220130787601,-122.41796623042116
2018-01-01,37.788499477941336,-122.4067711451779
2018-01-01,37.77921168445851,-122.41093657493794
2018-01-01,37.79006979947905,-122.39097101886335
2018-01-01,37.77390625135662,-122.41657567021808
2018-01-01,37.74636177868099,-122.39105679712928
2018-01-01,37.78674761767845,-122.40534607993492
2018-01-01,37.761967527761925,-122.41717893750248
2018-01-01,37.71381201539547,-122.46932230799412
2018-01-01,37.77973890462704,-122.40715948914875
2018-01-01,37.78377752229813,-122.41761857247508
2018-01-01,37.73246457138539,-122.37959606426038
2018-01-01,37.78063078707349,-122.47284399538196
2018-01-01,37.7819235745273,-122.4870197896404
2018-01-01,37.77569523157464,-122.42105326145904
2018-01-01,37.78088166227314,-122.44879124957072
2018-01-01,37.79801695570216,-122.40547307125944
2018-01-01,37.78211912156566,-122.39684142850209
2018-01-01,37.720929617776726,-122.3972709830318
2018-01-01,37.78983697125977,-122.43402709034116
2018-01-01,37.76483923546704,-122.4015989997461
2018-01-01,37.75235171503818,-122.44598442613956
2018-01-01,37.772343919036,-122.42106807582994
2018-01-01,37.79742018466854,-122.41026352609894
2018-01-01,37.784774779704144,-122.39116559467018
2018-01-01,37.75395723424183,-122.48289935733482
2018-01-01,37.7133620895825,-122.44395162934734
2018-01-01,37.77346692060748,-122.39143433652146
2018-01-01,37.8001339367638,-122.41923294521834
2018-01-01,37.780182449409146,-122.39106458549364
2018-01-01,37.78674761767845,-122.40534607993492
2018-01-01,37.733158156770784,-122.39531087965166
2018-01-01,37.7984422945084,-122.40987875494628
2018-01-01,37.80665773234824,-122.42055996630992
2018-01-01,37.78554213006711,-122.39670517825668
2018-01-01,37.76966186817882,-122.44964515771072
2018-01-01,37.77969466820095,-122.44260534958626
2018-01-01,37.78754813874876,-122.42175810558996
2018-01-01,37.78310139923345,-122.41918170505188
2018-01-01,37.779090726308574,-122.46414497098554
2018-01-01,37.77999173926721,-122.41348740024354
2018-01-01,37.75690200843489,-122.4211175415534
2018-01-01,37.78179876714438,-122.39834110837148
2018-01-01,37.77183630738551,-122.5002575468952
2018-01-01,37.72324403566466,-122.4531071989789
2018-01-01,37.76349643380175,-122.41848397609654
2018-01-01,37.7740406918816,-122.4528128205759
2018-01-01,37.78827973195545,-122.42359407328958
2018-01-01,37.77523976274123,-122.45843527358316
2018-01-01,37.72202599380391,-122.4292494398408
2018-01-01,37.77965775127483,-122.40928340438032
2018-01-01,37.72573637177566,-122.38137737558108
2018-01-01,37.773455461431,-122.42735743676651
2018-01-01,37.76505133632968,-122.41966897380142
2018-01-01,37.78496025858664,-122.41954785498712
2018-01-01,37.77850510385514,-122.40561526782412
2018-01-01,37.716156273799264,-122.39000172133102
2018-01-01,37.78855629368877,-122.39802055506529
2018-01-01,37.76234101171303,-122.4239265643018
2018-01-01,37.71967200525496,-122.4671528181092
2018-01-01,37.78215090950007,-122.43416177548356
2018-01-01,37.74755719940863,-122.50072620206176
2018-01-01,37.787035579181214,-122.39793239233552
2018-01-01,37.78554213006711,-122.39670517825668
2018-01-01,37.73438841501221,-122.48112986703352
2018-01-01,37.76437937065936,-122.3879168122909
2018-01-01,37.78637893587979,-122.3956454678974
2018-01-01,37.77562608768549,-122.43282972923808
2018-01-01,37.78256988779636,-122.4307978821342
2018-01-01,37.753769699814576,-122.41970544916016
2018-01-01,37.80811075299725,-122.40905049651286
2018-01-01,37.72272566969794,-122.44143062024683
2018-01-01,37.780182449409146,-122.39106458549364
2018-01-01,37.75312141134241,-122.40436317793704
2018-01-01,37.727957455453854,-122.40195514512044
2018-01-01,37.7984422945084,-122.40987875494628
2018-01-01,37.7984422945084,-122.40987875494628
2018-01-01,37.733373030798255,-122.3820300354796
2018-01-01,37.78995142325706,-122.41043324691944
2018-01-01,37.72694991292525,-122.47603947349434
2018-01-01,37.715929513021045,-122.40589505654076
2018-01-01,37.7999779786546,-122.44284609303044
2018-01-01,37.77147797080469,-122.42333489741378
2018-01-01,37.71217948507751,-122.40245948022154
2018-01-01,37.75409888187165,-122.41423351041936
2018-01-01,37.78289098014997,-122.46549239249345
2018-01-01,37.73731847801373,-122.44780950031208
2018-01-01,37.76226884793337,-122.4640420064802
2018-01-01,37.75616698278188,-122.40663579982515
2018-01-01,37.75473633091508,-122.50767371666304
2018-01-01,37.73011880465789,-122.47593733565002
2018-01-01,37.72165880704187,-122.46761532399763
2018-01-01,37.8001339367638,-122.41923294521834
2018-01-01,37.78556384617361,-122.42978259351794
2018-01-01,37.7981184444975,-122.40467993579156
2018-01-01,37.76322118233464,-122.42307492896887
2018-01-01,37.7984422945084,-122.40987875494628
2018-01-01,37.78702441743788,-122.40302819424984
2018-01-01,37.72498829635846,-122.44306587712263
2018-01-01,37.774181421508935,-122.42917834465946
2018-01-01,37.72165880704187,-122.46761532399763
2018-01-01,37.78303833763175,-122.46227876714518
2018-01-01,37.780182449409146,-122.39106458549364
2018-01-01,37.77745741894575,-122.4131576926893
2018-01-01,37.76505133632968,-122.41966897380142
2018-01-01,37.78087971382918,-122.46748765384258
2018-01-01,37.80230247629287,-122.4095613095457
2018-01-01,37.75003071836266,-122.4283891803996
2018-01-01,37.73474802881078,-122.39937464413649
2018-01-01,37.74816568813204,-122.41822117169174
2018-01-01,37.72891511528458,-122.41397072591572
2018-01-01,37.7831636693746,-122.44115820272584
2018-01-01,37.79389640842504,-122.4091914521134
2018-01-01,37.78435505539235,-122.4329142491479
2018-01-01,37.78092685442592,-122.41367636179726
2018-01-01,37.73497690238017,-122.38313398537927
2018-01-01,37.80518490076636,-122.40343572658638
2018-01-01,37.7917040142914,-122.41922173749678
2018-01-01,37.78207306684549,-122.41222073683006
2018-01-01,37.72344678051801,-122.40007300242718
2018-01-01,37.73497690238017,-122.38313398537927
2018-01-01,37.76164304572018,-122.41205031008325
2018-01-01,37.80313539815936,-122.41815109318372
2018-01-01,37.785433035069246,-122.41963899044026
2018-01-01,37.80528698382421,-122.42365507596732
2018-01-01,37.76322118233464,-122.42307492896887
2018-01-01,37.77646430525107,-122.42626334607084
2018-01-01,37.76159405123934,-122.391537616788
2018-01-01,37.76088893209152,-122.4350007026991
2018-01-01,37.786615346301794,-122.40639887891692
2018-01-01,37.798776308543445,-122.40720639505004
2018-01-01,37.78496025858664,-122.41954785498712
2018-01-01,37.77935458486337,-122.43359593942569
2018-01-01,37.7783268304671,-122.39653063923612
2018-01-01,37.7843492684367,-122.4093091807476
2018-01-01,37.78328785199654,-122.40895216005931
2018-01-01,37.78057621700624,-122.42025546027398
2018-01-01,37.78028023726124,-122.4804506292848
2018-01-01,37.80372712877811,-122.42840027589088
2018-01-01,37.80811075299725,-122.40905049651286
2018-01-01,37.74636177868099,-122.39105679712928
2018-01-01,37.795105609875066,-122.42834448479346
2018-01-01,37.77925797011245,-122.4268285575053
2018-01-01,37.79445300351448,-122.40479647356554
2018-01-01,37.71447895459329,-122.40889553580978
2018-01-01,37.78076873794362,-122.46962703232886
2018-01-01,37.72312996239932,-122.4359768897476
2018-01-01,37.7917040142914,-122.41922173749678
2018-01-01,37.75677768735601,-122.387194549149
2018-01-01,37.76170090816797,-122.42157840187744
2018-01-01,37.76020191183208,-122.39336473307232
2018-01-01,37.76986769708645,-122.42236482023112
2018-01-01,37.78284940713544,-122.46656265346968
2018-01-01,37.72472910911532,-122.3879304959651
2018-01-01,37.799350148679046,-122.42014226551498
2018-01-01,37.73170169752797,-122.37968366741316
2018-01-01,37.74514913262215,-122.41337632390956
2018-01-01,37.77620139876534,-122.42456501267134
2018-01-01,37.72202599380391,-122.4292494398408
2018-01-01,37.76398988830774,-122.46738323260516
2018-01-01,37.797506948421855,-122.43220428969964
2018-01-01,37.77283099431839,-122.39137353346597
2018-01-01,37.78465714011983,-122.41443019938556
2018-01-01,37.74885044177842,-122.42128446199904
2018-01-01,37.76877049785351,-122.427462058806
2018-01-01,37.77189726490146,-122.43209230178827
2018-01-01,37.7893632771505,-122.40374684787704
2018-01-01,37.78610103879033,-122.41808809883916
2018-01-01,37.77871942789032,-122.4147412230519
2018-01-01,37.76466431621752,-122.40449697812107
2018-01-01,37.80811075299725,-122.40905049651286
2018-01-01,37.75562144550937,-122.3957626269508
2018-01-02,37.78640961281089,-122.40803623744476
2018-01-02,37.725354103710416,-122.38736826221584
2018-01-02,37.74930406746458,-122.413770628689
2018-01-02,37.78049625961115,-122.43214039079034
2018-01-02,37.79585351634525,-122.43018283344418
2018-01-02,37.75077108624272,-122.4161076215492
2018-01-02,37.754395791687145,-122.4044843659782
2018-01-02,37.78122070554999,-122.38975356130038
2018-01-02,37.763429272147256,-122.41951273794947
2018-01-02,37.77921168445851,-122.41093657493794
2018-01-02,37.72474884706181,-122.46023446371292
2018-01-02,37.77850510385514,-122.40561526782412
2018-01-02,37.78674761767845,-122.40534607993492
2018-01-02,37.75863256660654,-122.41905260777229
2018-01-02,37.7903218900193,-122.4075004964411
2018-01-02,37.72224034731027,-122.44379303740972
2018-01-02,37.76499626872751,-122.42058060938771
2018-01-02,37.71193343102876,-122.41876599574825
2018-01-02,37.78554213006711,-122.39670517825668
2018-01-02,37.73764890373544,-122.47096273082656
2018-01-02,37.782137079195415,-122.39324579530016
2018-01-02,37.77994148649096,-122.45584313129903
2018-01-02,37.76390698537429,-122.3956823185025
2018-01-02,37.78651981906591,-122.41480664938403
2018-01-02,37.75754194495945,-122.48638193869648
2018-01-02,37.76209916032053,-122.41499861820772
2018-01-02,37.77623051953945,-122.41471100473302
2018-01-02,37.80269492337929,-122.42148036693388
2018-01-02,37.79514446373132,-122.40647555268292
2018-01-02,37.72051163154314,-122.41048562551089
2018-01-02,37.7984422945084,-122.40987875494628
2018-01-02,37.7848662445387,-122.41278212939852
2018-01-02,37.76055022084461,-122.38756878451498
2018-01-02,37.78693970570657,-122.41151576847024
2018-01-02,37.75424218713012,-122.4764235231118
2018-01-02,37.78631021732119,-122.41644912401848
2018-01-02,37.720692804010646,-122.388055819621
2018-01-02,37.80403345433174,-122.43352470639958
2018-01-02,37.76268447289241,-122.44797463117936
2018-01-02,37.73006681752057,-122.3923487490079
2018-01-02,37.76750445867602,-122.42894856756236
2018-01-02,37.79522323427029,-122.40584572784157
2018-01-02,37.78289098014997,-122.46549239249345
2018-01-02,37.77115580067553,-122.47365519248189
2018-01-02,37.790812878071975,-122.4089197830783
2018-01-02,37.73310347785196,-122.38604554170622
2018-01-02,37.77904257982074,-122.4652106616748
2018-01-02,37.80303389932102,-122.41138852834156
2018-01-02,37.77745741894575,-122.4131576926893
2018-01-02,37.77168007322626,-122.4211100744414
2018-01-02,37.734598707743686,-122.39034455168552
2018-01-02,37.75509563783832,-122.39288410139532
2018-01-02,37.789726785514695,-122.4490115651793
2018-01-02,37.78372378203807,-122.41424157409637
2018-01-02,37.74425940578451,-122.38737260846696
2018-01-02,37.77737199450485,-122.39976258647586
2018-01-02,37.76005095817204,-122.42225824893173
2018-01-02,37.78092685442592,-122.41367636179726
